N_Illesi,N_Feriti,N_Morti,UnixDate,LAT,LNG
4,1,0,1201887000.0,45.676067,9.661171
3,0,0,1201873200.0,45.692396,9.672826
3,0,0,1201761600.0,45.709936,9.702853
2,0,0,1201769400.0,45.695654,9.632145
2,0,0,1201774200.0,45.685378,9.674595
1,0,0,1201769400.0,45.681556,9.649252
0,1,0,1201787100.0,45.704562,9.695340
0,1,0,1201797900.0,45.675519,9.682264
1,1,0,1201770900.0,45.689518,9.669220
2,0,0,1201690800.0,45.677110,9.671203
1,1,0,1201710900.0,45.713045,9.685273
1,1,0,1201714200.0,45.689439,9.661153
0,2,0,1201611000.0,45.693255,9.671845
1,3,0,1201609200.0,45.698196,9.659244
2,1,0,1201611600.0,45.682152,9.654630
3,0,0,1201620000.0,45.694945,9.681097
0,2,0,1201631400.0,45.720308,9.659598
1,1,0,1201592400.0,45.675260,9.645481
0,0,0,1201510800.0,45.694365,9.671010
2,1,0,1201520700.0,45.703596,9.683415
2,0,0,1201524000.0,45.675761,9.668645
2,0,0,1201531200.0,45.687941,9.671806
1,1,0,1201539000.0,45.689336,9.643067
2,0,0,1201524600.0,45.692396,9.672826
1,1,0,1201546500.0,45.698138,9.671365
0,1,0,1201393800.0,45.696768,9.655194
1,1,0,1201438800.0,45.687671,9.666447
1,0,0,1201429800.0,45.699360,9.695670
2,0,0,1201338000.0,45.689519,9.646260
2,1,0,1201345200.0,45.697566,9.676720
3,0,0,1201380000.0,45.687365,9.671035
1,1,0,1201259100.0,45.693740,9.671301
1,1,0,1201178400.0,45.687124,9.693322
1,0,0,1201172400.0,45.703857,9.695825
0,1,0,1201206900.0,45.680394,9.661790
1,1,0,1201158600.0,45.697304,9.669965
2,0,0,1201209600.0,45.694870,9.634097
2,1,0,1201095000.0,45.693512,9.675621
3,0,0,1201077000.0,45.668203,9.637295
2,0,0,1201074600.0,45.703908,9.680951
2,1,0,1201095000.0,45.678218,9.675274
2,0,0,1201113000.0,45.706086,9.687699
2,0,0,1201024800.0,45.697177,9.674177
3,0,0,1200994200.0,45.675714,9.672715
1,1,0,1201002300.0,45.689241,9.656035
0,0,0,1201001400.0,45.699052,9.672082
3,0,0,1201011300.0,45.689260,9.656072
1,1,0,1201024800.0,45.717031,9.668410
2,0,0,1201006200.0,45.681978,9.678579
3,1,0,1200947400.0,45.689758,9.680059
2,0,0,1200919200.0,45.679440,9.691576
1,0,0,1200934800.0,45.690777,9.654519
3,0,0,1200937500.0,45.675598,9.669746
2,1,0,1200917700.0,45.696240,9.693790
3,0,0,1200931200.0,45.688641,9.648557
1,1,0,1200935100.0,45.681204,9.639895
1,0,0,1200842700.0,45.689196,9.655617
1,2,0,1200852900.0,45.704745,9.692846
1,0,0,1200864300.0,45.694488,9.657314
2,0,0,1200841200.0,45.689181,9.670941
3,1,0,1200827700.0,45.677027,9.684413
2,0,0,1200727800.0,45.695355,9.683469
2,0,0,1200724200.0,45.681817,9.677676
3,0,0,1200735900.0,45.677895,9.668947
1,1,0,1200650100.0,45.672730,9.662170
2,0,0,1200664200.0,45.676214,9.660862
2,0,0,1200657000.0,45.694039,9.668448
1,1,0,1200551700.0,45.683023,9.675754
1,0,0,1200561900.0,45.699374,9.673457
5,0,0,1200587700.0,45.675542,9.649101
3,0,0,1200588300.0,45.709137,9.694499
1,1,0,1200592800.0,45.699374,9.673457
0,1,0,1200582900.0,45.693648,9.652004
2,0,0,1200562200.0,45.708868,9.681680
1,1,0,1200567900.0,45.695850,9.656841
1,1,0,1200464100.0,45.715001,9.665566
1,1,0,1200508800.0,45.680362,9.652684
0,2,0,1200505200.0,45.701283,9.680119
2,0,0,1200377400.0,45.686961,9.662675
3,2,0,1200388500.0,45.709485,9.672941
2,0,0,1200395100.0,45.680262,9.680948
8,0,0,1200398400.0,45.701770,9.683113
1,1,0,1200416100.0,45.710740,9.701249
1,1,0,1200418800.0,45.696368,9.675018
1,0,0,1200391800.0,45.675879,9.652727
2,0,0,1200392100.0,45.675857,9.652748
2,0,0,1200396300.0,45.677809,9.648532
2,1,0,1200417600.0,45.670851,9.661143
5,0,0,1200292200.0,45.675712,9.668751
1,1,0,1200294300.0,45.688668,9.678017
2,1,0,1200310200.0,45.686231,9.672926
2,1,0,1200311700.0,45.690408,9.631693
2,1,0,1200333600.0,45.704118,9.684148
1,2,0,1200342600.0,45.695481,9.666695
4,0,0,1200179100.0,45.719640,9.660464
3,0,0,1200174000.0,45.700670,9.679405
4,0,0,1200177000.0,45.671835,9.641394
0,2,0,1200153900.0,45.679199,9.661608
1,1,0,1200130200.0,45.694483,9.677955
0,2,0,1200133800.0,45.696487,9.628382
1,1,0,1200162600.0,45.717971,9.662131
4,0,0,1200169800.0,45.688142,9.655002
3,2,0,1200157800.0,45.695731,9.659990
9,0,0,1200162600.0,45.677019,9.684429
1,2,0,1200154800.0,45.693418,9.647293
3,0,0,1200088800.0,45.692396,9.672826
2,0,0,1200034200.0,45.685784,9.689896
2,0,0,1200052800.0,45.690170,9.672570
2,1,0,1200070200.0,45.714550,9.666227
2,0,0,1200061800.0,45.687261,9.671184
1,1,0,1200034500.0,45.693761,9.630723
0,1,0,1200049800.0,45.709218,9.665977
3,0,0,1200071100.0,45.679613,9.661668
5,3,0,1200087300.0,45.696340,9.668330
1,0,0,1199957400.0,45.712760,9.680033
1,0,0,1199971800.0,45.696328,9.655206
2,0,0,1199974800.0,45.693389,9.654131
4,0,0,1199979300.0,45.698075,9.667202
1,0,0,1199977200.0,45.695006,9.656573
1,1,0,1199968800.0,45.719640,9.660464
4,0,0,1199983200.0,45.690167,9.663390
3,0,0,1199972700.0,45.675719,9.668687
1,0,0,1199892900.0,45.690948,9.658965
3,0,0,1199914200.0,45.687984,9.667424
4,0,0,1199898900.0,45.679028,9.638549
2,1,0,1199891700.0,45.676067,9.661117
2,1,0,1199881200.0,45.694211,9.670748
2,0,0,1199874600.0,45.696340,9.668330
2,0,0,1199773500.0,45.709586,9.702351
1,1,0,1199783400.0,45.688350,9.663108
4,0,0,1199790900.0,45.689202,9.645886
5,0,0,1199809500.0,45.692396,9.672826
1,1,0,1199813400.0,45.688815,9.655938
0,1,0,1199816400.0,45.680394,9.661790
2,0,0,1199777400.0,45.681851,9.678385
3,0,0,1199807100.0,45.688590,9.713633
2,0,0,1199687100.0,45.690167,9.663390
3,0,0,1199694000.0,45.694507,9.678120
4,0,0,1199700000.0,45.689518,9.669220
2,0,0,1199706600.0,45.706060,9.656757
2,0,0,1199717100.0,45.693174,9.692168
2,0,0,1199701200.0,45.693987,9.676740
3,0,0,1199489700.0,45.718624,9.661618
4,0,0,1199536500.0,45.691853,9.672148
5,0,0,1199558100.0,45.687682,9.666477
1,1,0,1199570400.0,45.692396,9.672826
2,0,0,1199425200.0,45.700219,9.641479
1,0,0,1199423100.0,45.700219,9.641479
4,0,0,1199434500.0,45.675749,9.668622
1,1,0,1199444400.0,45.694501,9.678083
4,0,0,1199460600.0,45.711470,9.689455
2,0,0,1199467800.0,45.707719,9.680643
1,1,0,1199347500.0,45.701656,9.682670
2,0,0,1199366400.0,45.718918,9.680025
3,0,0,1199365800.0,45.688688,9.696164
2,1,0,1199268600.0,45.701368,9.677769
4,1,0,1199302200.0,45.693468,9.648306
4,0,0,1199179200.0,45.688850,9.670242
0,1,0,1199208600.0,45.690062,9.672746
3,0,0,1199216700.0,45.692704,9.694356
0,0,0,1199178900.0,45.691065,9.662581
1,0,0,1199217600.0,45.691442,9.701284
3,0,0,1199095200.0,45.696340,9.668330
1,0,0,1198893600.0,45.669843,9.642062
0,1,0,1198834500.0,45.690762,9.657061
1,1,0,1198835700.0,45.707715,9.680670
0,0,0,1198845000.0,45.697411,9.671776
6,0,0,1198855200.0,45.704019,9.695080
2,1,0,1198861500.0,45.691878,9.659311
2,0,0,1198741200.0,45.671512,9.661414
1,1,0,1198738200.0,45.717971,9.662131
1,2,0,1198749600.0,45.690840,9.675108
2,0,0,1198752000.0,45.694968,9.660027
3,0,0,1198762800.0,45.704364,9.695348
2,0,0,1198748100.0,45.693512,9.675621
2,1,0,1198750500.0,45.686535,9.668420
1,0,0,1198783800.0,45.687253,9.686782
3,3,0,1198692900.0,45.689093,9.668685
1,1,0,1198663800.0,45.696390,9.659292
1,0,0,1198565700.0,45.676582,9.667893
1,1,0,1198504500.0,45.688666,9.668149
0,1,0,1198479600.0,45.675632,9.645957
2,0,0,1198496700.0,45.698251,9.655207
1,0,0,1198502100.0,45.709986,9.651241
2,1,0,1198507800.0,45.691144,9.674250
1,1,0,1198409400.0,45.697799,9.690344
1,1,0,1198416600.0,45.681851,9.678385
0,0,0,1198419300.0,45.690703,9.662266
2,0,0,1198426500.0,45.694469,9.675172
0,1,0,1198392600.0,45.675497,9.681931
1,0,0,1198392780.0,45.675257,9.680901
5,0,0,1198407600.0,45.727368,9.650833
3,0,0,1198344600.0,45.706240,9.688175
5,0,0,1198359900.0,45.694194,9.670743
1,1,0,1198354500.0,45.704795,9.678999
3,0,0,1198342200.0,45.676344,9.643361
0,2,0,1198322700.0,45.684074,9.686002
1,0,0,1198313700.0,45.703753,9.664124
2,0,0,1198233000.0,45.694671,9.654591
0,2,0,1198223100.0,45.696368,9.675018
1,1,0,1198223400.0,45.707722,9.676380
2,0,0,1198238400.0,45.686613,9.665294
2,0,0,1198263600.0,45.677570,9.672573
2,0,0,1198237500.0,45.688608,9.648226
1,1,0,1198241100.0,45.690167,9.663390
1,1,0,1198246800.0,45.675418,9.682124
3,0,0,1198255200.0,45.670882,9.661190
0,0,0,1198220400.0,45.699293,9.666685
2,0,0,1198233900.0,45.691443,9.663615
4,1,0,1198258800.0,45.675414,9.674249
2,0,0,1198269300.0,45.689605,9.661300
2,0,0,1198150200.0,45.682329,9.679047
2,0,0,1198166400.0,45.694184,9.674289
0,1,0,1198177200.0,45.690408,9.631693
0,2,0,1198146600.0,45.681978,9.678579
1,0,0,1198142400.0,45.678941,9.672664
1,0,1,1198146600.0,45.693698,9.647273
1,1,0,1198067700.0,45.692831,9.678831
1,3,0,1198068000.0,45.691176,9.690309
0,1,0,1198047000.0,45.701595,9.678796
1,1,0,1198056600.0,45.695972,9.653177
1,1,0,1198063800.0,45.687986,9.667426
4,1,0,1198067400.0,45.697405,9.694790
2,0,0,1198066500.0,45.671511,9.661414
2,0,0,1198069800.0,45.683837,9.676097
3,0,0,1198074600.0,45.680088,9.672720
2,0,0,1198081800.0,45.676891,9.642143
1,2,0,1198089600.0,45.695748,9.704659
1,1,0,1198101600.0,45.687982,9.667332
5,0,0,1197973200.0,45.694647,9.671652
1,1,0,1197986700.0,45.676471,9.672686
2,1,0,1197993000.0,45.698274,9.655235
1,1,0,1198003200.0,45.692939,9.674171
1,0,0,1197968400.0,45.687512,9.712304
3,0,0,1197974700.0,45.717941,9.665749
0,1,0,1197878400.0,45.694942,9.681087
3,0,0,1197885600.0,45.688817,9.655940
1,1,0,1197891000.0,45.717031,9.668410
2,0,0,1197894600.0,45.682299,9.678406
2,0,0,1197910800.0,45.676315,9.661120
2,0,0,1197915300.0,45.694989,9.687083
4,0,0,1197800700.0,45.675591,9.669834
3,0,0,1197819900.0,45.704019,9.695058
1,0,0,1197823800.0,45.691191,9.690312
3,0,0,1197824700.0,45.704011,9.695058
1,1,0,1197700200.0,45.713172,9.668417
2,0,0,1197714000.0,45.694592,9.688581
1,1,0,1197715200.0,45.686054,9.668762
3,2,0,1197744300.0,45.687755,9.672004
6,0,0,1197743400.0,45.689202,9.645886
2,0,0,1197724200.0,45.707711,9.680670
5,0,0,1197722100.0,45.694613,9.681522
2,0,0,1197612000.0,45.704795,9.678999
3,0,0,1197621000.0,45.681978,9.678579
1,1,0,1197632700.0,45.702180,9.686680
2,0,0,1197645600.0,45.677570,9.672573
3,0,0,1197649500.0,45.676906,9.642095
1,1,0,1197669000.0,45.706116,9.689205
2,1,0,1197626700.0,45.692330,9.660407
3,0,0,1197538200.0,45.688350,9.663108
2,0,0,1197542400.0,45.700166,9.685853
2,0,0,1197555000.0,45.692841,9.657689
2,0,0,1197559800.0,45.692873,9.672277
2,0,0,1197570600.0,45.675590,9.669843
1,1,0,1197532200.0,45.694085,9.690494
0,1,0,1197574200.0,45.704252,9.677735
2,0,0,1197445800.0,45.695841,9.683887
1,1,0,1197465300.0,45.692396,9.672826
1,1,0,1197475200.0,45.693689,9.649214
1,2,0,1197464400.0,45.695321,9.693541
2,0,0,1197460800.0,45.713477,9.702466
1,1,0,1197444000.0,45.674276,9.644309
2,0,0,1197455700.0,45.692939,9.674171
1,1,0,1197477900.0,45.693942,9.671075
2,1,0,1197401100.0,45.685555,9.673218
4,0,0,1197411300.0,45.707514,9.691038
1,1,0,1197388800.0,45.708157,9.692509
3,1,0,1197373800.0,45.677570,9.672573
0,2,0,1197388800.0,45.711703,9.688685
1,1,0,1197375000.0,45.682429,9.672851
2,0,0,1197406500.0,45.692736,9.658750
2,0,0,1197379800.0,45.685734,9.657848
1,0,0,1197397800.0,45.678720,9.689033
3,1,0,1197368400.0,45.687438,9.671936
4,0,0,1197305100.0,45.704795,9.678999
1,1,0,1197297000.0,45.693648,9.652004
0,1,0,1197288000.0,45.703261,9.696057
4,0,0,1197282900.0,45.695561,9.666747
1,2,0,1197289500.0,45.701003,9.678292
2,0,0,1197231300.0,45.690635,9.674802
4,0,0,1197197400.0,45.695564,9.667067
3,0,0,1197235200.0,45.691748,9.663180
0,1,0,1197214200.0,45.676118,9.661137
2,0,0,1197187200.0,45.677246,9.673248
1,2,0,1197154200.0,45.703193,9.677628
0,1,0,1197031800.0,45.675943,9.660846
1,1,0,1197029700.0,45.685784,9.689896
1,1,0,1197022500.0,45.689181,9.670941
0,2,0,1197034200.0,45.689470,9.707502
2,1,0,1197053400.0,45.702192,9.669306
2,1,0,1197063600.0,45.679695,9.651633
1,1,0,1197051000.0,45.712101,9.647015
4,1,0,1196938800.0,45.684150,9.664161
1,1,0,1196961300.0,45.677570,9.672573
3,0,0,1196929200.0,45.687512,9.712304
1,1,0,1196927400.0,45.681907,9.681446
2,0,0,1196934300.0,45.694197,9.649909
1,0,0,1196938500.0,45.676188,9.666149
2,0,0,1196274300.0,45.688612,9.648027
1,1,0,1196951400.0,45.719640,9.660464
2,0,0,1196958600.0,45.675883,9.657745
1,0,0,1196974500.0,45.704562,9.695340
3,1,0,1196962800.0,45.718943,9.662064
0,0,0,1196859600.0,45.680800,9.674076
1,0,0,1196842200.0,45.692943,9.667319
1,0,0,1196890800.0,45.691059,9.666326
2,0,0,1196863800.0,45.675583,9.669553
2,0,0,1196868600.0,45.676361,9.651603
2,1,0,1196873400.0,45.683349,9.659325
1,1,0,1196769000.0,45.682389,9.678559
1,0,0,1196752500.0,45.682093,9.678056
2,0,0,1196757000.0,45.683023,9.675754
3,2,0,1196767800.0,45.710784,9.674549
1,0,2,1196778300.0,45.686735,9.692127
1,1,0,1196747100.0,45.713477,9.702466
4,0,0,1196753100.0,45.707028,9.699106
1,0,0,1196677800.0,45.687249,9.662928
2,0,0,1196683200.0,45.688003,9.711199
0,1,0,1196674200.0,45.690762,9.657061
5,0,0,1196619300.0,45.683080,9.698666
3,0,0,1196605800.0,45.695175,9.686430
0,1,0,1196629500.0,45.698354,9.677343
3,0,0,1196537400.0,45.680059,9.697850
2,2,0,1196521800.0,45.675260,9.645481
5,1,0,1196540100.0,45.680753,9.676023
3,0,0,1196535600.0,45.701285,9.680123
3,0,0,1196505000.0,45.688647,9.707993
1,1,0,1196525400.0,45.677538,9.637590
1,0,0,1196513700.0,45.687984,9.667424
4,0,0,1196514600.0,45.687984,9.667424
1,1,0,1196468100.0,45.707726,9.680638
1,1,0,1196445000.0,45.693389,9.654131
1,1,0,1196451000.0,45.689181,9.670941
1,2,0,1196442900.0,45.693512,9.675621
1,1,0,1196408100.0,45.685217,9.657405
1,0,0,1196410500.0,45.692040,9.672381
2,1,0,1196420700.0,45.693489,9.671582
4,0,0,1196420400.0,45.701627,9.695632
7,0,0,1196433000.0,45.675501,9.673621
1,0,0,1196416800.0,45.695999,9.678030
2,0,0,1196423100.0,45.690704,9.675322
1,1,0,1196438100.0,45.686902,9.670325
2,1,0,1196455200.0,45.709494,9.672937
1,0,0,1196435700.0,45.687149,9.671330
1,0,0,1196353800.0,45.687389,9.671035
0,0,0,1196316000.0,45.684737,9.677970
1,1,0,1196331900.0,45.675834,9.652180
2,0,0,1196334900.0,45.690967,9.646151
2,0,0,1196349300.0,45.704019,9.695080
3,0,0,1196356500.0,45.680394,9.661790
1,1,0,1196327700.0,45.694215,9.673216
3,1,0,1196234100.0,45.673617,9.643532
3,0,0,1196234700.0,45.695408,9.667070
2,1,0,1196274600.0,45.693689,9.649214
2,0,0,1196276400.0,45.693437,9.647704
2,0,0,1196233200.0,45.708567,9.701021
0,2,0,1196252100.0,45.688207,9.660044
2,0,0,1196155800.0,45.676457,9.685234
1,1,0,1196189100.0,45.693149,9.655645
1,0,0,1196175600.0,45.695767,9.658900
1,1,0,1196179500.0,45.688164,9.664374
2,1,0,1196155800.0,45.704134,9.694176
2,0,0,1196160900.0,45.696340,9.668330
3,0,0,1196165700.0,45.690217,9.630729
1,0,0,1196168700.0,45.694249,9.634681
2,1,0,1196062200.0,45.703690,9.704889
2,0,0,1196070600.0,45.676435,9.685212
3,0,0,1196073000.0,45.709327,9.673454
3,0,0,1196077200.0,45.675592,9.669851
1,0,0,1196100000.0,45.695695,9.685912
0,0,0,1196103600.0,45.703487,9.677876
1,1,0,1196073600.0,45.696368,9.675018
2,0,0,1196063400.0,45.704876,9.694867
2,2,0,1196071500.0,45.681640,9.662005
1,2,0,1196007000.0,45.694501,9.678083
4,0,0,1196010900.0,45.695945,9.668713
1,1,0,1195980000.0,45.694671,9.654591
0,2,0,1196015400.0,45.701050,9.656799
1,1,0,1195899300.0,45.677128,9.684488
0,1,0,1195915200.0,45.694519,9.670377
2,0,0,1195895700.0,45.708147,9.700607
2,0,0,1195900800.0,45.690834,9.687678
1,1,0,1195902000.0,45.686044,9.668825
1,1,0,1195907400.0,45.694905,9.650849
1,0,0,1195911600.0,45.683587,9.641070
1,0,0,1195916400.0,45.679031,9.638533
4,0,0,1195922400.0,45.688615,9.648226
2,0,0,1195916100.0,45.686054,9.668762
1,0,0,1195934400.0,45.681979,9.676761
3,1,0,1195924500.0,45.704739,9.685052
5,0,0,1195930200.0,45.694271,9.667338
2,1,0,1195939800.0,45.693571,9.692304
2,0,0,1195831800.0,45.707719,9.680659
1,1,0,1195802400.0,45.694612,9.678861
1,1,0,1195800300.0,45.710294,9.696656
2,0,0,1195795200.0,45.677027,9.684418
3,0,0,1195798800.0,45.678637,9.672655
2,0,0,1195801200.0,45.691061,9.647912
2,0,0,1195816500.0,45.676471,9.672686
3,0,0,1195839900.0,45.675577,9.669738
1,0,0,1195826400.0,45.675045,9.685048
4,3,0,1195830000.0,45.687755,9.672004
1,1,0,1195836900.0,45.702229,9.681441
2,1,0,1195829100.0,45.704004,9.695080
2,0,0,1195841400.0,45.713401,9.683275
1,0,0,1195733400.0,45.685091,9.666897
0,1,0,1195713900.0,45.689014,9.678848
2,0,0,1195714800.0,45.688350,9.663108
0,4,0,1195758600.0,45.701264,9.686335
3,1,0,1195663500.0,45.675834,9.653349
3,1,0,1195627800.0,45.705237,9.678511
0,1,0,1195642800.0,45.690367,9.660408
4,0,0,1195642800.0,45.692396,9.672826
3,0,0,1195652700.0,45.688615,9.648650
2,0,0,1195662000.0,45.696170,9.694042
1,1,0,1195662600.0,45.686536,9.691662
2,0,0,1195563000.0,45.696813,9.669113
2,0,0,1195577400.0,45.686054,9.668762
0,2,0,1195564800.0,45.689202,9.645886
1,1,0,1195539000.0,45.697578,9.630658
2,0,0,1195555500.0,45.675586,9.669795
2,0,0,1195580700.0,45.717961,9.682117
2,0,0,1195564200.0,45.693522,9.692590
1,0,0,1195466400.0,45.675804,9.668563
5,0,0,1195466400.0,45.695930,9.654544
1,2,0,1195455300.0,45.699295,9.678202
1,0,0,1195466400.0,45.703904,9.676612
0,1,0,1195468500.0,45.700230,9.696335
0,3,0,1195473600.0,45.689323,9.667009
1,0,0,1195467600.0,45.675628,9.645946
1,1,0,1195480200.0,45.688817,9.655940
3,0,0,1195305300.0,45.691126,9.674207
2,0,0,1195315500.0,45.695448,9.670903
1,0,0,1195288200.0,45.688590,9.713633
1,1,0,1195291800.0,45.668203,9.637295
4,0,0,1195205400.0,45.688878,9.670368
1,0,0,1195204800.0,45.693251,9.644529
5,0,0,1195238700.0,45.695498,9.682044
4,0,0,1195248000.0,45.686971,9.658959
3,0,0,1195206000.0,45.691180,9.690309
2,0,0,1195228800.0,45.692270,9.696692
1,1,0,1195133400.0,45.708559,9.678458
0,2,0,1195145100.0,45.702696,9.682131
2,0,0,1195114800.0,45.692430,9.639978
1,1,0,1195125600.0,45.680112,9.652303
1,2,0,1195141200.0,45.687755,9.672004
3,0,0,1195143600.0,45.693470,9.692593
3,1,0,1195148100.0,45.680157,9.675219
0,1,0,1195151700.0,45.691240,9.659776
2,0,0,1195021800.0,45.695564,9.667067
2,0,0,1195034400.0,45.688350,9.663108
2,0,0,1195035000.0,45.708300,9.679865
2,0,0,1195061040.0,45.700126,9.674717
1,1,0,1195061700.0,45.693855,9.691334
2,0,0,1195055400.0,45.675841,9.661133
2,0,0,1195060800.0,45.675962,9.669603
2,1,0,1195069200.0,45.693016,9.672111
1,0,0,1194964500.0,45.674086,9.660835
1,2,0,1194972600.0,45.692149,9.648221
1,1,0,1194978600.0,45.688799,9.663172
2,0,0,1194988800.0,45.676411,9.684806
2,0,0,1194908700.0,45.676237,9.661385
1,1,0,1194943800.0,45.703789,9.672521
1,2,0,1194952200.0,45.690552,9.630627
1,1,0,1194937800.0,45.685217,9.657405
5,0,0,1194949800.0,45.693306,9.668455
1,1,0,1194873600.0,45.699892,9.658089
3,0,0,1194879000.0,45.695676,9.673682
6,0,0,1194795600.0,45.712101,9.686939
2,0,0,1194795720.0,45.681978,9.678579
2,0,0,1194720900.0,45.688993,9.645591
3,0,0,1194724200.0,45.690880,9.673947
2,0,0,1194684300.0,45.704364,9.695348
5,1,0,1194691200.0,45.702789,9.677709
1,0,0,1194685200.0,45.692989,9.635881
5,0,0,1194649800.0,45.692870,9.667138
1,1,0,1194703200.0,45.702127,9.678195
1,0,0,1194593100.0,45.699699,9.687958
0,1,0,1194600300.0,45.693289,9.668409
0,1,0,1194590100.0,45.673391,9.661630
3,1,0,1194590400.0,45.702229,9.681441
2,2,0,1194593400.0,45.704745,9.692846
0,2,0,1194605100.0,45.697487,9.694576
1,0,0,1194590700.0,45.699293,9.666685
2,0,0,1194591600.0,45.709637,9.647001
2,0,0,1194634800.0,45.695617,9.666841
2,0,0,1194601200.0,45.678841,9.650206
3,1,0,1194602400.0,45.690793,9.687709
2,0,0,1194606900.0,45.679611,9.661667
2,0,0,1194607800.0,45.714109,9.667006
2,0,0,1194619800.0,45.676259,9.651829
3,0,0,1194619800.0,45.693568,9.692301
3,0,0,1194624000.0,45.689181,9.670941
3,0,0,1194596100.0,45.685784,9.689896
1,0,0,1194511680.0,45.703088,9.677949
1,0,0,1194509700.0,45.708799,9.693881
1,1,0,1194510000.0,45.685212,9.673637
1,1,0,1194527700.0,45.712354,9.625149
1,1,0,1194531900.0,45.701262,9.686333
5,0,0,1194540000.0,45.689202,9.645886
1,1,0,1194544800.0,45.694360,9.659786
1,1,0,1194548400.0,45.692349,9.659000
1,1,0,1194468300.0,45.679727,9.694653
1,1,0,1194418200.0,45.703143,9.682783
1,0,0,1194433500.0,45.691174,9.690304
1,1,0,1194418500.0,45.704956,9.684531
3,1,0,1194424200.0,45.687755,9.672004
3,0,0,1194446100.0,45.675779,9.668547
2,1,0,1194454800.0,45.699572,9.664650
1,0,0,1194417900.0,45.705956,9.659244
1,1,0,1194334800.0,45.670851,9.661143
2,0,0,1194336600.0,45.689171,9.661438
0,1,0,1194373800.0,45.694701,9.654106
3,0,0,1194375600.0,45.675764,9.668579
2,1,0,1194332400.0,45.689476,9.638118
1,1,0,1194353400.0,45.705455,9.685331
1,1,0,1194367800.0,45.711521,9.687987
2,0,0,1194366600.0,45.694692,9.688204
1,1,0,1194371100.0,45.702789,9.677709
1,1,0,1194372600.0,45.702789,9.677709
2,0,0,1194249900.0,45.697142,9.669699
0,2,0,1194261300.0,45.694592,9.688581
1,1,0,1194278400.0,45.690777,9.658474
2,0,0,1194280200.0,45.695731,9.659989
2,1,0,1194288900.0,45.678555,9.675957
1,1,0,1194182700.0,45.690466,9.700200
7,0,0,1194195600.0,45.675592,9.669845
2,1,0,1194171000.0,45.691946,9.697606
1,1,0,1194086100.0,45.702127,9.678195
2,1,0,1194115500.0,45.709417,9.665929
1,2,0,1194096300.0,45.680640,9.676061
2,0,0,1194106800.0,45.694145,9.668617
2,0,0,1194095700.0,45.679544,9.676035
1,0,0,1194003000.0,45.692502,9.665770
5,0,0,1194030000.0,45.681851,9.678385
2,1,0,1194007800.0,45.681978,9.678579
1,1,0,1194015300.0,45.685911,9.674083
